,name,gender,Name Rank,age,surgency_score,agreeableness_score,conscientiousness_score,emotional_stability_score,intellect_score,Daily New Cases Day 4,Time Step,Response,Run Number
103614,Bryce,1,0.6039999999999999,39,1,1,1,1,1,0.007,6,0,5
103615,Lucas,1,0.7509999999999999,42,1,0,0,1,0,0.007,6,0,5
103616,Soledad,0,0.21099999999999985,20,0,0,0,0,1,0.007,6,0,5
103617,Memo,1,0.15999999999999992,54,1,0,0,0,0,0.007,6,0,5
103618,Ken,1,0.8559999999999999,62,0,1,1,0,1,0.007,6,0,5
103619,Logan,1,0.7559999999999999,34,0,1,0,0,0,0.007,6,0,5
103620,Hussein,1,0.2529999999999999,22,0,1,0,0,0,0.007,6,0,5
103621,Alice,0,0.7929999999999999,40,0,0,0,0,1,0.007,6,0,5
103622,Lauren,0,0.9609999999999999,49,1,0,1,0,1,0.007,6,0,5
103623,Glen,1,0.5519999999999998,55,1,1,0,1,1,0.007,6,0,5
103624,Jaden,1,0.35599999999999987,31,0,0,1,1,0,0.007,6,0,5
103625,Francesca,0,0.35099999999999987,44,0,1,0,0,1,0.007,6,0,5
103626,Lynne,0,0.44399999999999984,39,1,1,0,0,1,0.007,6,0,5
103627,Jojo,0,0.3819999999999999,47,0,0,0,1,0,0.007,6,0,5
103628,Eric,1,0.9789999999999999,19,1,1,0,0,1,0.007,6,0,5
103629,Ulises,1,0.5219999999999999,45,1,0,0,1,1,0.007,6,0,5
103630,Caroline,0,0.815,64,0,0,1,0,1,0.007,6,0,5
103631,Shelley,0,0.565,33,1,0,0,0,1,0.007,6,0,5
103632,Gisela,0,0.2809999999999999,63,1,1,1,0,1,0.007,6,0,5
103633,Alison,0,0.704,30,0,1,0,1,1,0.007,6,0,5
103634,Zak,1,0.12499999999999989,35,0,0,1,0,1,0.007,6,0,5
103635,Mickey,1,0.4849999999999999,65,1,1,0,1,1,0.007,6,0,5
103636,Ross,1,0.6289999999999999,19,1,1,1,0,0,0.007,6,0,5
103637,Salomon,1,0.1319999999999999,38,1,0,1,1,1,0.007,6,0,5
103638,Madeline,0,0.5919999999999999,40,0,1,0,1,1,0.007,6,0,5
103639,Valentin,1,0.5119999999999999,35,0,1,0,1,1,0.007,6,0,5
103640,Deandre,1,0.1389999999999999,35,1,1,1,0,0,0.007,6,0,5
103641,Annette,0,0.7369999999999999,52,0,1,1,0,0,0.007,6,0,5
103642,Jeannette,0,0.4119999999999999,50,0,1,0,0,1,0.007,6,0,5
103643,Darlene,0,0.6889999999999998,31,1,1,1,0,1,0.007,6,0,5
103644,Michaela,0,0.3659999999999999,63,1,0,1,1,1,0.007,6,0,5
103645,Mel,0,0.5489999999999999,18,1,0,0,0,1,0.007,6,0,5
103646,Jr,1,0.32699999999999985,35,0,1,1,0,0,0.007,6,0,5
103647,Claire,0,0.7359999999999999,59,1,0,1,0,1,0.007,6,0,5
103648,Elder,1,0.08599999999999985,22,1,1,0,0,0,0.007,6,0,5
103649,Maryam,0,0.31599999999999984,38,1,0,1,1,0,0.007,6,0,5
103650,Hugo,1,0.8329999999999999,21,1,1,0,1,0,0.007,6,0,5
103651,Clinton,1,0.2789999999999999,54,1,0,0,0,1,0.007,6,0,5
103652,Zack,1,0.69,51,1,1,1,1,0,0.007,6,0,5
103653,Sydney,0,0.708,21,0,1,1,0,1,0.007,6,0,5
103654,Esmeralda,0,0.7409999999999999,29,0,0,1,1,0,0.007,6,0,5
103655,Herman,1,0.3609999999999999,34,0,0,0,1,1,0.007,6,0,5
103656,Bailey,0,0.5639999999999998,23,0,0,0,0,1,0.007,6,0,5
103657,Levi,1,0.563,39,0,1,1,0,1,0.007,6,0,5
103658,Ira,0,0.04699999999999993,28,1,1,0,0,1,0.007,6,0,5
103659,Miles,1,0.4129999999999999,58,0,0,1,1,1,0.007,6,0,5
103660,Yvette,0,0.6659999999999999,47,1,1,0,0,0,0.007,6,0,5
103661,Marina,0,0.829,44,1,1,0,0,0,0.007,6,0,5
103662,Brock,1,0.29899999999999993,29,0,0,0,0,1,0.007,6,0,5
103663,Ignacio,1,0.6819999999999999,39,1,1,1,1,1,0.007,6,0,5
103664,Renato,1,0.22699999999999987,28,1,0,0,0,0,0.007,6,0,5
103665,Love,0,0.4089999999999999,30,0,0,1,1,0,0.007,6,0,5
103666,Malik,1,0.5549999999999999,37,0,1,0,1,0,0.007,6,0,5
103667,Israel,1,0.7969999999999999,58,1,1,0,0,0,0.007,6,0,5
103668,Jessy,0,0.34599999999999986,50,0,1,0,1,1,0.007,6,0,5
103669,Jackson,1,0.6319999999999999,21,1,1,1,0,1,0.007,6,0,5
103670,Zoila,0,0.31799999999999984,34,1,0,1,0,0,0.007,6,0,5
103671,Michael,1,0.9979999999999999,24,0,1,1,1,1,0.007,6,0,5
103672,Gavin,1,0.585,25,1,0,1,0,0,0.007,6,0,5
103673,Hugh,1,0.2869999999999999,30,1,0,0,1,0,0.007,6,0,5
103674,Marlene,0,0.7549999999999999,62,1,0,1,0,1,0.007,6,0,5
103675,Cara,0,0.44799999999999984,61,0,0,1,1,1,0.007,6,0,5
103676,Neil,1,0.6739999999999999,39,0,1,1,0,0,0.007,6,0,5
103677,Juan Jose,1,0.19099999999999984,63,1,1,0,0,0,0.007,6,0,5
103678,Freddie,1,0.3869999999999999,52,1,1,1,1,1,0.007,6,0,5
103679,Gabrielle,0,0.581,42,0,0,0,0,1,0.007,6,0,5
103680,Rogelio,1,0.7149999999999999,50,0,0,0,0,1,0.007,6,0,5
103681,Anil,1,0.35099999999999987,22,1,0,0,0,1,0.007,6,0,5
103682,Sonya,0,0.5289999999999999,61,0,1,1,1,0,0.007,6,0,5
103683,Isabella,0,0.6769999999999998,54,1,0,0,0,1,0.007,6,0,5
103684,Estela,0,0.6829999999999998,30,0,0,0,0,1,0.007,6,0,5
103685,Quincy,1,0.11399999999999988,45,0,0,1,0,1,0.007,6,0,5
103686,Dolly,0,0.020999999999999908,42,1,0,1,0,1,0.007,6,0,5
103687,Rony,1,0.3819999999999999,20,1,1,1,0,1,0.007,6,0,5
103688,Marie,0,0.9319999999999999,64,1,0,1,0,1,0.007,6,0,5
103689,Marisol,0,0.8119999999999998,65,0,0,0,1,1,0.007,6,0,5
103690,Emilia,0,0.3709999999999999,25,1,1,1,0,0,0.007,6,0,5
103691,Stephany,0,0.12299999999999989,33,0,0,1,1,1,0.007,6,0,5
103692,Lisa,0,0.9949999999999999,39,0,1,1,1,1,0.007,6,0,5
103693,Cynthia,0,0.9389999999999998,18,0,1,1,1,1,0.007,6,0,5
103694,Mar,0,0.33199999999999985,30,0,0,0,1,1,0.007,6,0,5
103695,Scott,1,0.9579999999999999,59,1,1,1,0,1,0.007,6,0,5
103696,Cristian,1,0.8009999999999999,65,1,1,1,1,1,0.007,6,0,5
103697,Jeanette,0,0.6569999999999999,19,1,0,0,1,0,0.007,6,0,5
103698,Willie,1,0.7339999999999999,39,0,1,1,0,0,0.007,6,0,5
103699,Kristy,0,0.5679999999999998,22,1,1,1,1,0,0.007,6,0,5
103700,Chelsea,0,0.7989999999999999,42,1,0,1,0,0,0.007,6,0,5
103701,Ramón,1,0.07199999999999984,35,0,1,1,0,0,0.007,6,0,5
103702,Reyna,0,0.716,20,0,1,0,0,0,0.007,6,0,5
103703,Héctor,1,0.2479999999999999,42,0,1,1,1,1,0.007,6,0,5
103704,Aubrey,1,0.43999999999999984,44,1,0,1,0,0,0.007,6,0,5
103705,Aidan,1,0.43199999999999994,40,1,0,1,1,1,0.007,6,0,5
103706,Lane,1,0.23399999999999987,30,0,1,0,0,1,0.007,6,0,5
103707,Kennedy,1,0.2889999999999999,63,0,1,1,1,1,0.007,6,0,5
103708,Dylan,1,0.8359999999999999,51,1,1,1,0,0,0.007,6,0,5
103709,Jeannie,0,0.3909999999999999,52,0,0,0,0,0,0.007,6,0,5
103710,Ricky,1,0.8139999999999998,57,1,0,0,0,0,0.007,6,0,5
103711,Eileen,0,0.6729999999999998,56,1,0,1,1,0,0.007,6,0,5
103712,Pepe,1,0.6049999999999999,32,1,0,0,0,1,0.007,6,0,5
103713,Jacob,1,0.9249999999999999,36,1,0,1,1,1,0.007,6,0,5
103714,Russ,1,0.46499999999999986,61,0,1,1,0,0,0.007,6,0,5
103715,Ramon,1,0.8659999999999999,44,0,1,1,1,0,0.007,6,0,5
103716,Consuelo,0,0.4959999999999999,34,0,0,0,1,0,0.007,6,0,5
103717,Juancarlos,1,0.026999999999999913,26,0,1,0,1,1,0.007,6,0,5
103718,Giovanna,0,0.09099999999999986,30,0,0,1,1,1,0.007,6,0,5
103719,Mildred,0,0.32499999999999984,53,0,1,0,0,0,0.007,6,0,5
103720,Jamal,1,0.5989999999999999,30,1,1,0,0,0,0.007,6,0,5
103721,Latoya,0,0.44599999999999984,53,1,0,0,1,1,0.007,6,0,5
103722,Robert,1,0.9879999999999999,24,1,0,1,1,1,0.007,6,0,5
103723,Yaneth,0,0.20099999999999985,23,0,0,1,1,0,0.007,6,0,5
103724,Suzanne,0,0.7419999999999999,40,0,0,1,1,0,0.007,6,0,5
103725,Roxy,0,0.19199999999999984,36,1,0,0,1,1,0.007,6,0,5
103726,Janis,0,0.028999999999999915,49,1,1,1,0,0,0.007,6,0,5
103727,Sai,1,0.17199999999999993,50,1,0,1,0,0,0.007,6,0,5
103728,Perla,0,0.5999999999999999,30,1,0,0,0,0,0.007,6,0,5
103729,Jonny,1,0.4859999999999999,60,0,1,0,1,0,0.007,6,0,5
103730,Forrest,1,0.05599999999999994,48,1,1,0,0,0,0.007,6,0,5
103731,Kira,0,0.20799999999999985,40,1,0,1,1,1,0.007,6,0,5
103732,Joey,1,0.8409999999999999,35,0,1,1,1,0,0.007,6,0,5
103733,Tracey,0,0.6469999999999999,20,0,1,0,0,0,0.007,6,0,5
103734,Ari,1,0.5239999999999999,53,0,1,1,0,0,0.007,6,0,5
103735,Wesley,1,0.6589999999999998,56,0,1,0,0,0,0.007,6,0,5
103736,Nadine,0,0.4899999999999999,60,0,1,1,0,0,0.007,6,0,5
103737,Peyton,0,0.22299999999999986,53,0,1,1,0,0,0.007,6,0,5
103738,Anne,0,0.8439999999999999,54,1,0,0,1,0,0.007,6,0,5
103739,Myrna,0,0.32699999999999985,56,0,0,1,1,1,0.007,6,0,5
103740,Troy,1,0.7679999999999999,50,0,0,1,0,1,0.007,6,0,5
103741,Carlo,1,0.3679999999999999,52,1,0,1,0,0,0.007,6,0,5
103742,Rina,0,0.12099999999999989,22,0,1,0,1,0,0.007,6,0,5
103743,Lenny,1,0.3769999999999999,53,0,1,0,0,1,0.007,6,0,5
103744,Sheldon,1,0.2769999999999999,21,0,1,1,1,0,0.007,6,0,5
103745,Nataly,0,0.19099999999999984,39,1,1,0,0,0,0.007,6,0,5
103746,Vernon,1,0.30699999999999994,25,1,0,1,1,1,0.007,6,0,5
103747,Georgina,0,0.35299999999999987,58,0,0,0,1,1,0.007,6,0,5
103748,Irvin,1,0.21599999999999986,35,0,0,0,0,0,0.007,6,0,5
103749,Vladimir,1,0.5099999999999999,45,1,1,0,1,1,0.007,6,0,5
103750,Val,0,0.3589999999999999,52,1,0,1,1,1,0.007,6,0,5
103751,Rusty,1,0.31999999999999984,32,0,0,0,0,0,0.007,6,0,5
103752,Jaclyn,0,0.2479999999999999,51,0,0,1,1,1,0.007,6,0,5
103753,Hunter,1,0.7299999999999999,49,0,0,0,0,0,0.007,6,0,5
103754,Lizzy,0,0.30499999999999994,52,0,1,0,0,0,0.007,6,0,5
103755,Ronaldo,1,0.2809999999999999,45,1,1,0,0,0,0.007,6,0,5
103756,Cris,0,0.5329999999999999,24,0,0,0,1,1,0.007,6,0,5
103757,Lu,0,0.04599999999999993,45,1,1,0,0,1,0.007,6,0,5
103758,Manuel,1,0.9669999999999999,47,1,1,0,1,0,0.007,6,0,5
103759,Elle,0,0.09399999999999986,34,1,0,0,0,1,0.007,6,0,5
103760,Larry,1,0.8979999999999999,44,1,0,1,1,1,0.007,6,0,5
103761,Dena,0,0.11899999999999988,27,1,1,1,1,0,0.007,6,0,5
103762,Pilar,0,0.44099999999999984,39,0,1,0,1,1,0.007,6,0,5
103763,Kendrick,1,0.04799999999999993,56,1,1,1,1,0,0.007,6,0,5
103764,Dina,0,0.6489999999999999,59,0,0,0,0,0,0.007,6,0,5
103765,Flora,0,0.2599999999999999,38,0,1,0,0,1,0.007,6,0,5
103766,Yolanda,0,0.9129999999999999,24,1,0,1,1,1,0.007,6,0,5
103767,Chandra,1,0.2849999999999999,31,1,0,1,0,1,0.007,6,0,5
103768,Debi,0,0.1389999999999999,35,1,0,1,0,0,0.007,6,0,5
103769,Matilde,0,0.05599999999999994,55,1,0,0,0,0,0.007,6,0,5
103770,Dalia,0,0.45699999999999985,28,0,1,1,1,0,0.007,6,0,5
103771,Robby,1,0.32799999999999985,27,1,1,1,0,1,0.007,6,0,5
103772,Magda,0,0.41899999999999993,36,0,0,0,1,1,0.007,6,0,5
103773,Rosi,0,0.09199999999999986,21,1,0,0,0,0,0.007,6,0,5
103774,Marco Antonio,1,0.10399999999999987,62,0,1,1,0,0,0.007,6,0,5
103775,Saul,1,0.7779999999999999,43,1,0,0,0,1,0.007,6,0,5
103776,Brandy,0,0.6549999999999999,54,1,1,1,0,0,0.007,6,0,5
103777,Misael,1,0.5569999999999999,48,1,0,0,1,1,0.007,6,0,5
103778,Nathan,1,0.8849999999999999,23,1,0,0,1,1,0.007,6,0,5
103779,Kris,1,0.7319999999999999,24,0,0,0,1,1,0.007,6,0,5
103780,Rodriguez,1,0.08399999999999985,65,1,0,1,0,0,0.007,6,0,5
103781,Paulina,0,0.5199999999999999,47,0,1,0,0,0,0.007,6,0,5
103782,Marlon,1,0.6769999999999998,21,1,0,1,0,0,0.007,6,0,5
103783,Isela,0,0.22799999999999987,55,0,1,0,1,0,0.007,6,0,5
103784,Jake,1,0.8889999999999999,60,0,1,0,1,1,0.007,6,0,5
103785,Johanna,0,0.6339999999999999,22,1,0,1,1,0,0.007,6,0,5
103786,Nia,0,0.09599999999999986,53,0,1,1,0,0,0.007,6,0,5
103787,Jayden,1,0.4889999999999999,22,1,1,1,1,1,0.007,6,0,5
103788,Andy,1,0.8939999999999999,62,0,1,0,1,0,0.007,6,0,5
103789,Bernardo,1,0.5859999999999999,60,0,1,0,1,1,0.007,6,0,5
103790,Cristobal,1,0.33799999999999986,57,1,0,0,0,0,0.007,6,0,5
103791,Julie,0,0.9669999999999999,36,1,1,1,0,1,0.007,6,0,5
103792,Lala,0,0.2879999999999999,55,1,0,0,1,0,0.007,6,0,5
103793,Cedric,1,0.4029999999999999,34,1,1,0,1,0,0.007,6,0,5
103794,Annie,0,0.823,38,0,1,0,0,1,0.007,6,0,5
103795,Renee,0,0.8429999999999999,52,1,1,0,0,0,0.007,6,0,5
103796,Elba,0,0.20499999999999985,38,0,0,1,1,1,0.007,6,0,5
103797,Moses,1,0.42299999999999993,41,1,0,1,1,1,0.007,6,0,5
103798,Moe,1,0.565,46,1,1,0,1,1,0.007,6,0,5
103799,Kaitlyn,0,0.6369999999999999,59,0,0,0,1,1,0.007,6,0,5
103800,Alfred,1,0.6009999999999999,23,1,1,1,0,1,0.007,6,0,5
103801,Terri,0,0.7489999999999999,43,1,1,1,1,0,0.007,6,0,5
103802,Jane,0,0.8669999999999999,23,0,1,0,1,0,0.007,6,0,5
103803,Natalia,0,0.7499999999999999,44,1,1,0,0,0,0.007,6,0,5
103804,Laila,0,0.11499999999999988,48,1,0,0,1,0,0.007,6,0,5
103805,Rosy,0,0.6789999999999998,44,1,0,1,1,0,0.007,6,0,5
103806,Mindy,0,0.5229999999999999,29,1,0,1,1,0,0.007,6,0,5
103807,Eugenio,1,0.32599999999999985,18,0,1,1,1,1,0.007,6,0,5
103808,Manolo,1,0.05799999999999994,46,1,0,0,0,1,0.007,6,0,5
103809,Shari,0,0.3729999999999999,35,1,1,0,1,0,0.007,6,0,5
103810,Francine,0,0.1369999999999999,65,0,0,0,1,1,0.007,6,0,5
103811,Ashok,1,0.1479999999999999,22,0,1,0,0,1,0.007,6,0,5
103812,Bee,0,0.11299999999999988,55,0,0,0,1,0,0.007,6,0,5
103813,Beatrice,0,0.4079999999999999,51,1,1,0,0,1,0.007,6,0,5
103814,Chris,1,0.9929999999999999,59,0,1,0,0,0,0.007,6,0,5
103815,Monika,0,0.42799999999999994,60,1,0,0,1,0,0.007,6,0,5
103816,Emmanuel,1,0.7729999999999999,54,0,1,0,0,1,0.007,6,0,5
103817,Doreen,0,0.32099999999999984,33,1,1,0,0,1,0.007,6,0,5
103818,Dick,1,0.3659999999999999,55,1,1,0,0,1,0.007,6,0,5
103819,Rajesh,1,0.3689999999999999,63,0,0,0,0,0,0.007,6,0,5
103820,Lupe,0,0.8059999999999998,39,1,1,0,1,1,0.007,6,0,5
103821,Josue,1,0.7789999999999999,21,0,0,1,1,0,0.007,6,0,5
103822,Leon,1,0.6759999999999999,65,1,1,1,0,0,0.007,6,0,5
103823,Kaleb,1,0.33199999999999985,60,0,0,1,0,0,0.007,6,0,5
103824,Hernandez,1,0.34899999999999987,31,0,1,1,0,1,0.007,6,0,5
103825,Hector,1,0.9289999999999999,52,0,1,0,1,1,0.007,6,0,5
103826,Frances,0,0.6649999999999998,44,0,1,0,1,1,0.007,6,0,5
103827,Janet,0,0.9239999999999999,58,1,1,0,0,1,0.007,6,0,5
103828,Amina,0,0.18499999999999994,57,1,1,0,1,0,0.007,6,0,5
103829,Reina,0,0.5389999999999999,61,1,1,0,0,1,0.007,6,0,5
103830,Jules,1,0.16999999999999993,22,0,1,0,1,1,0.007,6,0,5
103831,Noelia,0,0.12399999999999989,24,1,1,0,0,1,0.007,6,0,5
103832,Charlie,1,0.8199999999999998,26,0,1,0,1,0,0.007,6,0,5
103833,Lynette,0,0.31999999999999984,34,0,0,1,0,0,0.007,6,0,5
103834,Collin,1,0.5079999999999999,31,0,1,0,1,1,0.007,6,0,5
103835,Aron,1,0.21899999999999986,26,0,0,0,0,0,0.007,6,0,5
103836,Rey,1,0.6349999999999999,45,0,1,0,1,0,0.007,6,0,5
103837,Elvis,1,0.5489999999999999,33,1,0,0,0,0,0.007,6,0,5
103838,Ravi,1,0.5209999999999999,50,0,1,0,0,1,0.007,6,0,5
103839,Aura,0,0.1429999999999999,34,1,0,1,1,1,0.007,6,0,5
103840,Reggie,1,0.5279999999999999,49,1,0,0,1,1,0.007,6,0,5
103841,Diamond,0,0.47599999999999987,46,1,1,1,1,0,0.007,6,0,5
103842,Skyler,1,0.3879999999999999,34,1,0,1,1,0,0.007,6,0,5
103843,Trina,0,0.3689999999999999,34,1,1,1,1,1,0.007,6,0,5
103844,Marshall,1,0.43399999999999994,44,0,1,1,0,0,0.007,6,0,5
103845,Audrey,0,0.714,52,0,0,1,0,0,0.007,6,0,5
103846,Sharon,0,0.9519999999999998,51,0,0,1,1,1,0.007,6,0,5
103847,Tracie,0,0.1299999999999999,47,1,0,1,0,0,0.007,6,0,5
103848,Kurt,1,0.6089999999999999,40,0,1,1,1,1,0.007,6,0,5
103849,Elisabeth,0,0.31299999999999994,34,1,0,0,0,0,0.007,6,0,5
103850,Ash,1,0.4089999999999999,32,1,0,0,0,1,0.007,6,0,5
103851,Bernadette,0,0.3789999999999999,24,0,1,1,1,1,0.007,6,0,5
103852,Paul,1,0.9749999999999999,53,0,1,0,1,1,0.007,6,0,5
103853,Mona,0,0.6309999999999999,62,1,0,0,1,1,0.007,6,0,5
103854,Ubaldo,1,0.0039999999999998925,33,1,0,0,1,1,0.007,6,0,5
103855,Vicki,0,0.7069999999999999,44,1,1,0,0,0,0.007,6,0,5
103856,Juana,0,0.8329999999999999,50,0,0,0,1,0,0.007,6,0,5
103857,Steph,0,0.42699999999999994,20,0,0,0,1,0,0.007,6,0,5
103858,Graciela,0,0.6779999999999999,24,1,1,1,1,1,0.007,6,0,5
103859,Juanita,0,0.7429999999999999,19,0,0,0,1,1,0.007,6,0,5
103860,Suzette,0,0.004999999999999893,41,1,0,1,0,1,0.007,6,0,5
103861,Lidia,0,0.6909999999999998,59,1,0,0,0,0,0.007,6,0,5
103862,Bobby,1,0.8479999999999999,51,0,0,1,1,0,0.007,6,0,5
103863,Garry,1,0.2839999999999999,18,0,0,1,1,1,0.007,6,0,5
103864,Stephan,1,0.22499999999999987,60,1,1,0,0,0,0.007,6,0,5
103865,Clare,0,0.07399999999999984,52,0,0,1,0,1,0.007,6,0,5
103866,Rosendo,1,0.19999999999999984,29,0,0,0,1,0,0.007,6,0,5
103867,Kyra,0,0.040999999999999925,19,1,1,1,1,1,0.007,6,0,5
103868,Noelle,0,0.1329999999999999,50,0,0,1,1,0,0.007,6,0,5
103869,Melvin,1,0.7109999999999999,25,1,1,0,0,1,0.007,6,0,5
103870,Amanda,0,0.9839999999999999,57,1,0,0,0,0,0.007,6,0,5
103871,Miguel,1,0.9799999999999999,64,1,1,0,1,0,0.007,6,0,5
103872,Sage,1,0.0029999999999998916,23,1,1,0,0,0,0.007,6,0,5
103873,Meredith,0,0.5419999999999998,46,0,1,1,0,0,0.007,6,0,5
103874,Gina,0,0.8839999999999999,24,1,0,0,0,1,0.007,6,0,5
103875,Alex,1,0.9919999999999999,30,0,1,0,1,0,0.007,6,0,5
103876,Stewart,1,0.029999999999999916,33,0,1,1,1,0,0.007,6,0,5
103877,Veronica,0,0.9589999999999999,33,1,1,0,1,1,0.007,6,0,5
103878,Lazaro,1,0.5589999999999999,41,0,1,1,0,1,0.007,6,0,5
103879,India,0,0.005999999999999894,26,1,1,1,0,0,0.007,6,0,5
103880,Jonas,1,0.2509999999999999,28,1,1,1,1,0,0.007,6,0,5
103881,Antoine,1,0.3619999999999999,18,0,0,0,0,0,0.007,6,0,5
103882,Christy,0,0.7299999999999999,33,0,1,1,1,1,0.007,6,0,5
103883,Roberta,0,0.4869999999999999,42,1,1,1,0,1,0.007,6,0,5
103884,Kristi,0,0.5989999999999999,40,1,1,0,0,1,0.007,6,0,5
103885,Karla,0,0.8999999999999999,37,0,1,0,1,0,0.007,6,0,5
103886,Kyla,0,0.029999999999999916,27,1,1,1,1,0,0.007,6,0,5
103887,Roberto,1,0.9359999999999999,18,1,0,1,1,0,0.007,6,0,5
103888,Wanda,0,0.7269999999999999,59,0,1,0,1,0,0.007,6,0,5
103889,Brad,1,0.8389999999999999,39,1,0,0,1,0,0.007,6,0,5
103890,Loren,0,0.31399999999999983,31,0,0,1,0,1,0.007,6,0,5
103891,Delia,0,0.6199999999999999,39,0,0,1,1,0,0.007,6,0,5
103892,Angie,0,0.9089999999999999,20,1,1,0,1,0,0.007,6,0,5
103893,Tammy,0,0.8869999999999999,58,0,1,0,0,0,0.007,6,0,5
103894,Juan Pablo,1,0.09399999999999986,41,1,1,1,1,0,0.007,6,0,5
103895,Patty,0,0.8609999999999999,57,1,1,0,0,1,0.007,6,0,5
103896,Jazmin,0,0.6039999999999999,38,1,0,0,1,1,0.007,6,0,5
103897,Grace,0,0.8899999999999999,27,0,0,1,1,0,0.007,6,0,5
103898,Chase,1,0.698,46,1,0,0,1,1,0.007,6,0,5
103899,Chance,1,0.3599999999999999,26,1,1,0,0,0,0.007,6,0,5
103900,Harvey,1,0.2689999999999999,63,0,0,1,1,1,0.007,6,0,5
103901,Jayme,1,0.014999999999999902,21,0,1,1,0,0,0.007,6,0,5
103902,Stanley,1,0.6079999999999999,32,1,0,1,0,0,0.007,6,0,5
103903,Juan Manuel,1,0.22199999999999986,31,0,0,1,0,1,0.007,6,0,5
103904,Jesse,1,0.8959999999999999,29,1,1,1,1,0,0.007,6,0,5
103905,Clayton,1,0.5429999999999999,56,0,0,0,1,1,0.007,6,0,5
103906,Rodolfo,1,0.7279999999999999,63,0,1,1,1,1,0.007,6,0,5
103907,Sofia,0,0.7919999999999999,34,0,0,1,0,0,0.007,6,0,5
103908,Cam,1,0.32499999999999984,59,1,1,1,0,1,0.007,6,0,5
103909,Dallas,1,0.3809999999999999,49,1,1,1,0,0,0.007,6,0,5
103910,Maribel,0,0.8369999999999999,53,0,1,1,1,0,0.007,6,0,5
103911,Lonnie,1,0.3789999999999999,58,1,1,1,0,0,0.007,6,0,5
103912,Jonathan,1,0.9699999999999999,38,1,0,0,1,0,0.007,6,0,5
103913,Maddie,0,0.5579999999999998,60,0,0,0,0,1,0.007,6,0,5
103914,Cristina,0,0.8849999999999999,48,0,1,0,1,0,0.007,6,0,5
103915,Stefanie,0,0.3979999999999999,45,1,1,1,0,1,0.007,6,0,5
103916,Santa,0,0.11999999999999988,63,0,0,0,1,1,0.007,6,0,5
103917,Eduardo,1,0.9269999999999999,24,1,1,1,1,0,0.007,6,0,5
103918,Katrina,0,0.6529999999999999,43,1,0,1,0,1,0.007,6,0,5
103919,Chantal,0,0.07299999999999984,59,0,1,0,0,0,0.007,6,0,5
103920,Micaela,0,0.21299999999999986,24,1,1,1,1,1,0.007,6,0,5
103921,Kathy,0,0.9579999999999999,37,0,1,1,0,1,0.007,6,0,5
103922,Micah,1,0.5379999999999998,47,0,0,0,1,1,0.007,6,0,5
103923,Rick,1,0.8909999999999999,21,1,1,1,0,0,0.007,6,0,5
103924,Marcos,1,0.8439999999999999,49,0,0,1,0,0,0.007,6,0,5
103925,Kerry,0,0.6189999999999999,54,1,1,1,0,0,0.007,6,0,5
103926,Jd,1,0.4169999999999999,44,0,1,0,0,0,0.007,6,0,5
103927,Nabil,1,0.051999999999999935,57,0,0,0,0,0,0.007,6,0,5
103928,Yesenia,0,0.7529999999999999,63,0,1,1,1,1,0.007,6,0,5
103929,Dexter,1,0.2719999999999999,31,0,0,0,0,1,0.007,6,0,5
103930,Idalia,0,0.08599999999999985,60,0,0,1,0,1,0.007,6,0,5
103931,Luiz,1,0.30199999999999994,31,0,1,0,0,0,0.007,6,0,5
103932,Gonzalez,1,0.04699999999999993,54,0,0,0,0,0,0.007,6,0,5
103933,Susy,0,0.33799999999999986,21,0,0,0,1,0,0.007,6,0,5
103934,Wilfredo,1,0.567,62,1,1,0,1,1,0.007,6,0,5
103935,Jose Luis,1,0.7379999999999999,24,1,1,1,0,1,0.007,6,0,5
103936,Wendy,0,0.9309999999999998,61,1,1,0,1,1,0.007,6,0,5
103937,Dino,1,0.15899999999999992,29,1,0,1,1,1,0.007,6,0,5
103938,Drake,1,0.16699999999999993,23,1,1,1,1,0,0.007,6,0,5
103939,Marianne,0,0.42299999999999993,41,0,1,0,1,1,0.007,6,0,5
103940,Lizeth,0,0.35599999999999987,53,1,1,1,1,0,0.007,6,0,5
103941,Bernie,0,0.17199999999999993,39,0,1,1,1,1,0.007,6,0,5
103942,Adrienne,0,0.5179999999999999,36,0,0,1,1,1,0.007,6,0,5
103943,Nicole,0,0.9799999999999999,38,1,0,0,0,1,0.007,6,0,5
103944,Reed,1,0.08099999999999985,19,1,1,1,0,0,0.007,6,0,5
103945,Jorge Luis,1,0.1409999999999999,56,0,1,0,1,0,0.007,6,0,5
103946,Tori,0,0.591,39,1,0,1,0,0,0.007,6,0,5
103947,Casey,1,0.7859999999999999,25,1,0,1,1,0,0.007,6,0,5
103948,Erin,0,0.9189999999999999,42,1,0,0,1,1,0.007,6,0,5
103949,Landon,1,0.4049999999999999,35,0,1,1,1,1,0.007,6,0,5
103950,Jesus,1,0.9759999999999999,23,0,0,1,0,0,0.007,6,0,5
103951,Jarrod,1,0.03599999999999992,46,0,1,1,1,0,0.007,6,0,5
103952,Roni,1,0.041999999999999926,29,0,1,0,1,0,0.007,6,0,5
103953,Geo,1,0.11099999999999988,55,0,0,1,0,1,0.007,6,0,5
103954,Michele,1,0.8039999999999998,21,1,0,1,0,1,0.007,6,0,5
103955,Dominick,1,0.2729999999999999,59,1,0,0,1,0,0.007,6,0,5
